2016/11/03 10:13:57,3554.928,-07602.498
2016/11/03 10:13:57,3554.927,-07602.499
2016/11/03 10:13:57,3554.925,-07602.500
2016/11/03 10:13:57,3554.923,-07602.499
2016/11/03 10:13:57,3554.921,-07602.499
2016/11/03 10:13:57,3554.920,-07602.499
2016/11/03 10:13:57,3554.918,-07602.498
2016/11/03 10:13:57,3554.916,-07602.497
2016/11/03 10:13:57,3554.915,-07602.496
2016/11/03 10:13:57,3554.913,-07602.496
2016/11/03 10:13:57,3554.911,-07602.496
2016/11/03 10:13:57,3554.909,-07602.496
2016/11/03 10:13:57,3554.908,-07602.496
2016/11/03 10:13:57,3554.906,-07602.496
2016/11/03 10:13:57,3554.904,-07602.495
2016/11/03 10:13:57,3554.902,-07602.495
2016/11/03 10:13:57,3554.900,-07602.495
2016/11/03 10:13:57,3554.899,-07602.495
2016/11/03 10:13:57,3554.897,-07602.494
2016/11/03 10:13:57,3554.895,-07602.494
2016/11/03 10:13:57,3554.893,-07602.493
2016/11/03 10:13:57,3554.892,-07602.493
2016/11/03 10:13:57,3554.890,-07602.492
2016/11/03 10:13:57,3554.888,-07602.492
2016/11/03 10:13:57,3554.887,-07602.491
2016/11/03 10:13:57,3554.885,-07602.490
2016/11/03 10:13:57,3554.883,-07602.490
2016/11/03 10:13:57,3554.882,-07602.490
2016/11/03 10:13:57,3554.880,-07602.489
2016/11/03 10:13:57,3554.878,-07602.489
2016/11/03 10:13:57,3554.876,-07602.489
2016/11/03 10:13:57,3554.874,-07602.489
2016/11/03 10:13:57,3554.873,-07602.490
2016/11/03 10:13:57,3554.871,-07602.489
2016/11/03 10:13:57,3554.869,-07602.490
2016/11/03 10:13:57,3554.867,-07602.489
2016/11/03 10:13:57,3554.865,-07602.489
2016/11/03 10:13:57,3554.864,-07602.489
2016/11/03 10:13:57,3554.862,-07602.489
2016/11/03 10:13:57,3554.860,-07602.489
2016/11/03 10:13:57,3554.858,-07602.489
2016/11/03 10:13:57,3554.856,-07602.489
2016/11/03 10:13:57,3554.855,-07602.490
2016/11/03 10:13:57,3554.853,-07602.490
2016/11/03 10:13:57,3554.851,-07602.490
2016/11/03 10:13:57,3554.849,-07602.490
2016/11/03 10:13:57,3554.847,-07602.490
2016/11/03 10:13:57,3554.846,-07602.490
2016/11/03 10:13:57,3554.844,-07602.491
2016/11/03 10:13:57,3554.842,-07602.491
2016/11/03 10:13:57,3554.841,-07602.492
2016/11/03 10:13:57,3554.839,-07602.493
2016/11/03 10:13:57,3554.837,-07602.494
2016/11/03 10:13:57,3554.836,-07602.495
2016/11/03 10:13:57,3554.834,-07602.496
2016/11/03 10:13:57,3554.833,-07602.497
2016/11/03 10:13:57,3554.831,-07602.498
2016/11/03 10:13:57,3554.830,-07602.498
2016/11/03 10:13:57,3554.828,-07602.499
2016/11/03 10:13:57,3554.827,-07602.500
2016/11/03 10:13:57,3554.825,-07602.501
2016/11/03 10:13:57,3554.823,-07602.501
2016/11/03 10:13:57,3554.822,-07602.502
2016/11/03 10:13:57,3554.820,-07602.503
2016/11/03 10:13:57,3554.819,-07602.504
2016/11/03 10:13:57,3554.817,-07602.505
2016/11/03 10:13:57,3554.816,-07602.506
2016/11/03 10:13:57,3554.814,-07602.507
2016/11/03 10:13:57,3554.812,-07602.507
2016/11/03 10:13:57,3554.810,-07602.508
2016/11/03 10:13:57,3554.809,-07602.508
2016/11/03 10:13:57,3554.807,-07602.508
2016/11/03 10:13:57,3554.805,-07602.508
2016/11/03 10:13:57,3554.803,-07602.508
2016/11/03 10:13:57,3554.802,-07602.509
2016/11/03 10:13:57,3554.800,-07602.510
2016/11/03 10:13:57,3554.798,-07602.510
2016/11/03 10:13:57,3554.797,-07602.511
2016/11/03 10:13:57,3554.795,-07602.511
2016/11/03 10:13:57,3554.793,-07602.512
2016/11/03 10:13:57,3554.792,-07602.513
2016/11/03 10:13:57,3554.790,-07602.514
2016/11/03 10:13:57,3554.789,-07602.515
2016/11/03 10:13:57,3554.787,-07602.516
2016/11/03 10:13:57,3554.786,-07602.517
2016/11/03 10:13:57,3554.784,-07602.518
2016/11/03 10:13:57,3554.783,-07602.519
2016/11/03 10:13:57,3554.782,-07602.520
2016/11/03 10:13:57,3554.781,-07602.522
2016/11/03 10:13:57,3554.780,-07602.523
2016/11/03 10:13:57,3554.779,-07602.525
2016/11/03 10:13:57,3554.779,-07602.527
2016/11/03 10:13:57,3554.780,-07602.529
2016/11/03 10:13:57,3554.780,-07602.530
2016/11/03 10:13:57,3554.780,-07602.532
2016/11/03 10:13:57,3554.780,-07602.534
2016/11/03 10:13:57,3554.781,-07602.536
2016/11/03 10:13:57,3554.781,-07602.537
2016/11/03 10:13:57,3554.781,-07602.539
2016/11/03 10:13:57,3554.782,-07602.541
2016/11/03 10:20:22,3554.928,-07602.498
2016/11/03 10:20:22,3554.927,-07602.499
2016/11/03 10:20:22,3554.925,-07602.500
2016/11/03 10:20:22,3554.923,-07602.499
2016/11/03 10:20:22,3554.921,-07602.499
2016/11/03 10:20:22,3554.920,-07602.499
2016/11/03 10:20:22,3554.918,-07602.498
2016/11/03 10:20:22,3554.916,-07602.497
2016/11/03 10:20:22,3554.915,-07602.496
2016/11/03 10:20:22,3554.913,-07602.496
2016/11/03 10:20:22,3554.911,-07602.496
2016/11/03 10:20:22,3554.909,-07602.496
2016/11/03 10:20:22,3554.908,-07602.496
2016/11/03 10:20:22,3554.906,-07602.496
2016/11/03 10:20:22,3554.904,-07602.495
2016/11/03 10:20:22,3554.902,-07602.495
2016/11/03 10:20:22,3554.900,-07602.495
2016/11/03 10:20:22,3554.899,-07602.495
2016/11/03 10:20:22,3554.897,-07602.494
2016/11/03 10:20:22,3554.895,-07602.494
2016/11/03 10:20:22,3554.893,-07602.493
2016/11/03 10:20:22,3554.892,-07602.493
2016/11/03 10:20:22,3554.890,-07602.492
2016/11/03 10:20:22,3554.888,-07602.492
2016/11/03 10:20:22,3554.887,-07602.491
2016/11/03 10:20:22,3554.885,-07602.490
2016/11/03 10:20:22,3554.883,-07602.490
2016/11/03 10:20:22,3554.882,-07602.490
2016/11/03 10:20:22,3554.880,-07602.489
2016/11/03 10:20:22,3554.878,-07602.489
2016/11/03 10:20:22,3554.876,-07602.489
2016/11/03 10:20:22,3554.874,-07602.489
2016/11/03 10:20:22,3554.873,-07602.490
2016/11/03 10:20:22,3554.871,-07602.489
2016/11/03 10:20:22,3554.869,-07602.490
2016/11/03 10:20:22,3554.867,-07602.489
2016/11/03 10:20:22,3554.865,-07602.489
2016/11/03 10:20:22,3554.864,-07602.489
2016/11/03 10:20:22,3554.862,-07602.489
2016/11/03 10:20:22,3554.860,-07602.489
2016/11/03 10:20:22,3554.858,-07602.489
2016/11/03 10:20:22,3554.856,-07602.489
2016/11/03 10:20:22,3554.855,-07602.490
2016/11/03 10:20:22,3554.853,-07602.490
2016/11/03 10:20:22,3554.851,-07602.490
2016/11/03 10:20:22,3554.849,-07602.490
2016/11/03 10:20:22,3554.847,-07602.490
2016/11/03 10:20:22,3554.846,-07602.490
2016/11/03 10:20:22,3554.844,-07602.491
2016/11/03 10:20:22,3554.842,-07602.491
2016/11/03 10:20:22,3554.841,-07602.492
2016/11/03 10:20:22,3554.839,-07602.493
2016/11/03 10:20:22,3554.837,-07602.494
2016/11/03 10:20:22,3554.836,-07602.495
2016/11/03 10:20:22,3554.834,-07602.496
2016/11/03 10:20:22,3554.833,-07602.497
2016/11/03 10:20:22,3554.831,-07602.498
2016/11/03 10:20:22,3554.830,-07602.498
2016/11/03 10:20:22,3554.828,-07602.499
2016/11/03 10:20:22,3554.827,-07602.500
2016/11/03 10:20:22,3554.825,-07602.501
2016/11/03 10:20:22,3554.823,-07602.501
2016/11/03 10:20:22,3554.822,-07602.502
2016/11/03 10:20:22,3554.820,-07602.503
2016/11/03 10:20:22,3554.819,-07602.504
2016/11/03 10:20:22,3554.817,-07602.505
2016/11/03 10:20:22,3554.816,-07602.506
2016/11/03 10:20:22,3554.814,-07602.507
2016/11/03 10:20:22,3554.812,-07602.507
2016/11/03 10:20:22,3554.810,-07602.508
2016/11/03 10:20:22,3554.809,-07602.508
2016/11/03 10:20:22,3554.807,-07602.508
2016/11/03 10:20:23,3554.805,-07602.508
2016/11/03 10:20:23,3554.803,-07602.508
2016/11/03 10:20:23,3554.802,-07602.509
2016/11/03 10:20:23,3554.800,-07602.510
2016/11/03 10:20:23,3554.798,-07602.510
2016/11/03 10:20:23,3554.797,-07602.511
2016/11/03 10:20:23,3554.795,-07602.511
2016/11/03 10:20:23,3554.793,-07602.512
2016/11/03 10:20:23,3554.792,-07602.513
2016/11/03 10:20:23,3554.790,-07602.514
2016/11/03 10:20:23,3554.789,-07602.515
2016/11/03 10:20:23,3554.787,-07602.516
2016/11/03 10:20:23,3554.786,-07602.517
2016/11/03 10:20:23,3554.784,-07602.518
2016/11/03 10:20:23,3554.783,-07602.519
2016/11/03 10:20:23,3554.782,-07602.520
2016/11/03 10:20:23,3554.781,-07602.522
2016/11/03 10:20:23,3554.780,-07602.523
2016/11/03 10:20:23,3554.779,-07602.525
2016/11/03 10:20:23,3554.779,-07602.527
2016/11/03 10:20:23,3554.780,-07602.529
2016/11/03 10:20:23,3554.780,-07602.530
2016/11/03 10:20:23,3554.780,-07602.532
2016/11/03 10:20:23,3554.780,-07602.534
2016/11/03 10:20:23,3554.781,-07602.536
2016/11/03 10:20:23,3554.781,-07602.537
2016/11/03 10:20:23,3554.781,-07602.539
2016/11/03 10:20:23,3554.782,-07602.541
2016/11/03 10:21:29,3554.928,-07602.498
2016/11/03 10:21:29,3554.927,-07602.499
2016/11/03 10:21:29,3554.925,-07602.500
2016/11/03 10:21:29,3554.923,-07602.499
2016/11/03 10:21:29,3554.921,-07602.499
2016/11/03 10:21:29,3554.920,-07602.499
2016/11/03 10:21:29,3554.918,-07602.498
2016/11/03 10:21:29,3554.916,-07602.497
2016/11/03 10:21:29,3554.915,-07602.496
2016/11/03 10:21:29,3554.913,-07602.496
2016/11/03 10:21:29,3554.911,-07602.496
2016/11/03 10:21:29,3554.909,-07602.496
2016/11/03 10:21:29,3554.908,-07602.496
2016/11/03 10:21:29,3554.906,-07602.496
2016/11/03 10:21:29,3554.904,-07602.495
2016/11/03 10:21:29,3554.902,-07602.495
2016/11/03 10:21:29,3554.900,-07602.495
2016/11/03 10:21:29,3554.899,-07602.495
2016/11/03 10:21:29,3554.897,-07602.494
2016/11/03 10:21:29,3554.895,-07602.494
2016/11/03 10:21:29,3554.893,-07602.493
2016/11/03 10:21:29,3554.892,-07602.493
2016/11/03 10:21:29,3554.890,-07602.492
2016/11/03 10:21:29,3554.888,-07602.492
2016/11/03 10:21:29,3554.887,-07602.491
2016/11/03 10:21:29,3554.885,-07602.490
2016/11/03 10:21:29,3554.883,-07602.490
2016/11/03 10:21:29,3554.882,-07602.490
2016/11/03 10:21:29,3554.880,-07602.489
2016/11/03 10:21:29,3554.878,-07602.489
2016/11/03 10:21:29,3554.876,-07602.489
2016/11/03 10:21:29,3554.874,-07602.489
2016/11/03 10:21:29,3554.873,-07602.490
2016/11/03 10:21:29,3554.871,-07602.489
2016/11/03 10:21:29,3554.869,-07602.490
2016/11/03 10:21:29,3554.867,-07602.489
2016/11/03 10:21:29,3554.865,-07602.489
2016/11/03 10:21:29,3554.864,-07602.489
2016/11/03 10:21:29,3554.862,-07602.489
2016/11/03 10:21:29,3554.860,-07602.489
2016/11/03 10:21:29,3554.858,-07602.489
2016/11/03 10:21:29,3554.856,-07602.489
2016/11/03 10:21:29,3554.855,-07602.490
2016/11/03 10:21:29,3554.853,-07602.490
2016/11/03 10:21:29,3554.851,-07602.490
2016/11/03 10:21:29,3554.849,-07602.490
2016/11/03 10:21:29,3554.847,-07602.490
2016/11/03 10:21:29,3554.846,-07602.490
2016/11/03 10:21:29,3554.844,-07602.491
2016/11/03 10:21:29,3554.842,-07602.491
2016/11/03 10:21:29,3554.841,-07602.492
2016/11/03 10:21:29,3554.839,-07602.493
2016/11/03 10:21:29,3554.837,-07602.494
2016/11/03 10:21:29,3554.836,-07602.495
2016/11/03 10:21:29,3554.834,-07602.496
2016/11/03 10:21:29,3554.833,-07602.497
2016/11/03 10:21:29,3554.831,-07602.498
2016/11/03 10:21:29,3554.830,-07602.498
2016/11/03 10:21:29,3554.828,-07602.499
2016/11/03 10:21:29,3554.827,-07602.500
2016/11/03 10:21:29,3554.825,-07602.501
2016/11/03 10:21:29,3554.823,-07602.501
2016/11/03 10:21:29,3554.822,-07602.502
2016/11/03 10:21:29,3554.820,-07602.503
2016/11/03 10:21:29,3554.819,-07602.504
2016/11/03 10:21:29,3554.817,-07602.505
2016/11/03 10:21:29,3554.816,-07602.506
2016/11/03 10:21:29,3554.814,-07602.507
2016/11/03 10:21:29,3554.812,-07602.507
2016/11/03 10:21:29,3554.810,-07602.508
2016/11/03 10:21:29,3554.809,-07602.508
2016/11/03 10:21:29,3554.807,-07602.508
2016/11/03 10:21:29,3554.805,-07602.508
2016/11/03 10:21:29,3554.803,-07602.508
2016/11/03 10:21:29,3554.802,-07602.509
2016/11/03 10:21:29,3554.800,-07602.510
2016/11/03 10:21:29,3554.798,-07602.510
2016/11/03 10:21:29,3554.797,-07602.511
2016/11/03 10:21:29,3554.795,-07602.511
2016/11/03 10:21:29,3554.793,-07602.512
2016/11/03 10:21:29,3554.792,-07602.513
2016/11/03 10:21:29,3554.790,-07602.514
2016/11/03 10:21:29,3554.789,-07602.515
2016/11/03 10:21:29,3554.787,-07602.516
2016/11/03 10:21:29,3554.786,-07602.517
2016/11/03 10:21:29,3554.784,-07602.518
2016/11/03 10:21:29,3554.783,-07602.519
2016/11/03 10:21:29,3554.782,-07602.520
2016/11/03 10:21:29,3554.781,-07602.522
2016/11/03 10:21:29,3554.780,-07602.523
2016/11/03 10:21:29,3554.779,-07602.525
2016/11/03 10:21:29,3554.779,-07602.527
2016/11/03 10:21:29,3554.780,-07602.529
2016/11/03 10:21:29,3554.780,-07602.530
2016/11/03 10:21:29,3554.780,-07602.532
2016/11/03 10:21:29,3554.780,-07602.534
2016/11/03 10:21:29,3554.781,-07602.536
2016/11/03 10:21:29,3554.781,-07602.537
2016/11/03 10:21:29,3554.781,-07602.539
2016/11/03 10:21:29,3554.782,-07602.541
2016/11/03 10:31:29,3554.928,-07602.498
2016/11/03 10:31:29,3554.927,-07602.499
2016/11/03 10:31:29,3554.925,-07602.500
2016/11/03 10:31:29,3554.923,-07602.499
2016/11/03 10:31:29,3554.921,-07602.499
2016/11/03 10:31:29,3554.920,-07602.499
2016/11/03 10:31:29,3554.918,-07602.498
2016/11/03 10:31:29,3554.916,-07602.497
2016/11/03 10:31:29,3554.915,-07602.496
2016/11/03 10:31:29,3554.913,-07602.496
2016/11/03 10:31:29,3554.911,-07602.496
2016/11/03 10:31:29,3554.909,-07602.496
2016/11/03 10:31:29,3554.908,-07602.496
2016/11/03 10:31:29,3554.906,-07602.496
2016/11/03 10:31:29,3554.904,-07602.495
2016/11/03 10:31:29,3554.902,-07602.495
2016/11/03 10:31:29,3554.900,-07602.495
2016/11/03 10:31:29,3554.899,-07602.495
2016/11/03 10:31:29,3554.897,-07602.494
2016/11/03 10:31:29,3554.895,-07602.494
2016/11/03 10:31:29,3554.893,-07602.493
2016/11/03 10:31:29,3554.892,-07602.493
2016/11/03 10:31:29,3554.890,-07602.492
2016/11/03 10:31:29,3554.888,-07602.492
2016/11/03 10:31:29,3554.887,-07602.491
2016/11/03 10:31:29,3554.885,-07602.490
